code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
1000i0ez;5.2;;165km WNW of Ile Hunter, New Caledonia;416;0;M 5.2 - 165km WNW of Ile Hunter, New Caledonia;2018;12;2;8;8;43;0;0
1000i02j;5.5;green;80km WSW of San Antonio, Chile;477;0;M 5.5 - 80km WSW of San Antonio, Chile;2018;12;1;20;55;24;1;0
1000hzu1;5.0;;138km ESE of Neiafu, Tonga;385;0;M 5.0 - 138km ESE of Neiafu, Tonga;2018;12;1;15;24;6;0;0
1000hzjp;6.4;green;294km WNW of Saumlaki, Indonesia;650;1;M 6.4 - 294km WNW of Saumlaki, Indonesia;2018;12;1;10;27;21;0;1
1000hzit;5.3;;Southern Mid-Atlantic Ridge;432;0;M 5.3 - Southern Mid-Atlantic Ridge;2018;12;1;9;42;14;0;0
018fe5jk85;5.1;green;15km NNW of Anchorage, Alaska;536;1;M 5.1 - 15km NNW of Anchorage, Alaska;2018;12;1;4;57;22;0;0
20421672;5.0;green;4km SSE of Big Lake, Alaska;433;1;M 5.0 - 4km SSE of Big Lake, Alaska;2018;12;1;4;7;37;0;0
1000hz9x;5.0;;34km SSE of Ndoi Island, Fiji;385;0;M 5.0 - 34km SSE of Ndoi Island, Fiji;2018;12;1;2;49;16;0;0
018fcpk9xi;5.0;green;16km SSW of Big Lake, Alaska;519;1;M 5.0 - 16km SSW of Big Lake, Alaska;2018;11;30;17;26;55;0;0
1000hyge;5.2;;6km S of Big Lake, Alaska;480;0;M 5.2 - 6km S of Big Lake, Alaska;2018;11;30;15;0;6;0;0
018fcntv5m;5.8;green;7km NNW of Anchorage, Alaska;610;0;M 5.8 - 7km NNW of Anchorage, Alaska;2018;11;30;14;35;37;0;0
018fcnsk91;7.1;orange;14km NNW of Anchorage, Alaska;1760;1;M 7.1 - 14km NNW of Anchorage, Alaska;2018;11;30;14;29;29;0;1
1000hy7u;5.2;;18km NNE of Neiafu, Tonga;416;0;M 5.2 - 18km NNE of Neiafu, Tonga;2018;11;30;2;46;8;0;0
1000hy1r;5.0;;98km SSW of Srandakan, Indonesia;385;1;M 5.0 - 98km SSW of Srandakan, Indonesia;2018;11;29;17;42;5;0;0
1000hy0k;5.8;green;258km SSE of Sinabang, Indonesia;518;1;M 5.8 - 258km SSE of Sinabang, Indonesia;2018;11;29;17;21;44;0;0
1000hxrb;5.0;;Central East Pacific Rise;385;0;M 5.0 - Central East Pacific Rise;2018;11;28;23;33;54;0;0
1000hxl7;5.1;;10km NNW of Taron, Papua New Guinea;400;1;M 5.1 - 10km NNW of Taron, Papua New Guinea;2018;11;28;17;43;4;0;0
1000hxdh;5.4;green;108km SE of Tezu, India;449;0;M 5.4 - 108km SE of Tezu, India;2018;11;28;7;17;6;0;0
1000hxal;5.4;green;127km SSE of Shizunai, Japan;450;0;M 5.4 - 127km SSE of Shizunai, Japan;2018;11;27;23;23;24;0;0
1000hx62;5.5;green;North Atlantic Ocean;465;0;M 5.5 - North Atlantic Ocean;2018;11;27;16;34;45;0;0
1000hx1t;5.7;green;136km NNW of Ile Hunter, New Caledonia;500;0;M 5.7 - 136km NNW of Ile Hunter, New Caledonia;2018;11;27;12;41;20;0;0
1000hwzq;5.7;green;North of Ascension Island;500;0;M 5.7 - North of Ascension Island;2018;11;27;9;3;27;0;0
1000hwz3;5.2;;106km SSW of Panguna, Papua New Guinea;416;1;M 5.2 - 106km SSW of Panguna, Papua New Guinea;2018;11;27;6;30;18;0;0
1000hwz0;5.2;green;117km SW of Panguna, Papua New Guinea;416;1;M 5.2 - 117km SW of Panguna, Papua New Guinea;2018;11;27;6;22;16;0;0
1000hwxu;5.6;green;283km ENE of Socorro Island, Mexico;482;0;M 5.6 - 283km ENE of Socorro Island, Mexico;2018;11;27;2;37;59;0;0
1000hwxr;5.0;;3km SSE of Pamandzi, Mayotte;386;0;M 5.0 - 3km SSE of Pamandzi, Mayotte;2018;11;27;2;11;5;0;0
1000hwwp;5.7;green;272km SE of Lambasa, Fiji;500;0;M 5.7 - 272km SE of Lambasa, Fiji;2018;11;26;23;45;33;0;0
1000hwj9;5.3;;Pacific-Antarctic Ridge;432;0;M 5.3 - Pacific-Antarctic Ridge;2018;11;25;21;24;40;0;0
1000hwix;5.7;green;103km SE of Aozhong, China;528;0;M 5.7 - 103km SE of Aozhong, China;2018;11;25;20;57;25;0;0
1000hwi6;5.0;;31km SW of Sarpol-e Zahab, Iran;385;0;M 5.0 - 31km SW of Sarpol-e Zahab, Iran;2018;11;25;20;0;46;0;0
1000hyc5;5.0;;38km SSE of Mountain, Colombia;385;1;M 5.0 - 38km SSE of Mountain, Colombia;2018;11;25;19;9;53;0;0
1000hwg8;5.7;green;41km ESE of Mountain, Colombia;500;1;M 5.7 - 41km ESE of Mountain, Colombia;2018;11;25;17;56;36;0;0
1000hwe7;5.2;;13km WSW of Sarpol-e Zahab, Iran;417;0;M 5.2 - 13km WSW of Sarpol-e Zahab, Iran;2018;11;25;14;9;36;0;0
1000hwdw;6.3;yellow;15km SW of Sarpol-e Zahab, Iran;795;0;M 6.3 - 15km SW of Sarpol-e Zahab, Iran;2018;11;25;13;37;32;0;1
1000hwcw;5.0;;88km NNE of Yining Xian, China;385;0;M 5.0 - 88km NNE of Yining Xian, China;2018;11;25;9;23;33;0;0
1000hwc9;5.3;;111km ESE of Madang, Papua New Guinea;434;1;M 5.3 - 111km ESE of Madang, Papua New Guinea;2018;11;25;6;42;5;0;0
1000hwb5;5.6;green;63km ENE of Raoul Island, New Zealand;482;0;M 5.6 - 63km ENE of Raoul Island, New Zealand;2018;11;25;3;14;31;0;0
1000hwaj;6.0;green;36km SE of Mountain, Colombia;556;1;M 6.0 - 36km SE of Mountain, Colombia;2018;11;25;0;40;50;0;0
1000hw91;5.8;green;261km SW of Riverton, New Zealand;518;0;M 5.8 - 261km SW of Riverton, New Zealand;2018;11;24;20;42;39;0;0
1000hw7f;5.2;;7km W of Valera, Venezuela;423;0;M 5.2 - 7km W of Valera, Venezuela;2018;11;24;17;41;13;0;0
1000hw5j;5.6;green;59km W of Havelu, Tonga;482;0;M 5.6 - 59km W of Havelu, Tonga;2018;11;24;12;42;0;0;0
1000hw4l;5.1;;Southwest Indian Ridge;400;0;M 5.1 - Southwest Indian Ridge;2018;11;24;10;56;2;0;0
1000hw32;5.0;;122km ESE of Kandrian, Papua New Guinea;385;1;M 5.0 - 122km ESE of Kandrian, Papua New Guinea;2018;11;24;6;47;8;0;0
1000hvn9;5.6;green;46km NNE of Visokoi Island, South Georgia and the South Sandwich Islands;482;0;M 5.6 - 46km NNE of Visokoi Island, South Georgia and the South Sandwich Islands;2018;11;23;7;51;58;0;0
1000hvka;5.0;;49km SSE of Ndoi Island, Fiji;385;0;M 5.0 - 49km SSE of Ndoi Island, Fiji;2018;11;22;19;13;52;0;0
1000hvjf;5.0;;144km NNW of Sola, Vanuatu;385;0;M 5.0 - 144km NNW of Sola, Vanuatu;2018;11;22;17;12;46;0;0
1000hvfv;5.9;green;Pacific-Antarctic Ridge;536;0;M 5.9 - Pacific-Antarctic Ridge;2018;11;22;13;7;5;0;0
018exsi6u4;5.6;green;65km SSW of Redoubt Volcano, Alaska;710;1;M 5.6 - 65km SSW of Redoubt Volcano, Alaska;2018;11;21;15;21;44;0;0
1000husj;5.1;;140km SE of Bitung, Indonesia;400;0;M 5.1 - 140km SE of Bitung, Indonesia;2018;11;21;1;31;25;0;0
1000hujf;5.5;green;96km SSW of Makurazaki, Japan;466;0;M 5.5 - 96km SSW of Makurazaki, Japan;2018;11;20;16;9;48;0;0
1000hudc;5.3;green;31km WSW of Kandrian, Papua New Guinea;432;1;M 5.3 - 31km WSW of Kandrian, Papua New Guinea;2018;11;20;7;21;49;0;0
1000hub0;5.4;green;52km WNW of Huarmey, Peru;454;0;M 5.4 - 52km WNW of Huarmey, Peru;2018;11;20;3;38;6;0;0
1000hu94;5.2;;170km NW of Tobelo, Indonesia;416;0;M 5.2 - 170km NW of Tobelo, Indonesia;2018;11;19;23;28;57;0;0
1000hu8b;5.1;;141km ESE of Kimbe, Papua New Guinea;400;1;M 5.1 - 141km ESE of Kimbe, Papua New Guinea;2018;11;19;21;55;17;0;0
1000hu88;5.1;;86km NNE of Hihifo, Tonga;400;0;M 5.1 - 86km NNE of Hihifo, Tonga;2018;11;19;21;46;28;0;0
1000htwc;5.2;;51km SSW of Lithakia, Greece;417;0;M 5.2 - 51km SSW of Lithakia, Greece;2018;11;19;10;5;56;0;0
1000htsn;5.1;;107km E of Port-Olry, Vanuatu;400;0;M 5.1 - 107km E of Port-Olry, Vanuatu;2018;11;19;0;56;15;0;0
1000htm5;6.8;green;241km SE of Lambasa, Fiji;711;1;M 6.8 - 241km SE of Lambasa, Fiji;2018;11;18;17;25;46;0;1
1000htln;5.2;;128km E of Kirakira, Solomon Islands;416;0;M 5.2 - 128km E of Kirakira, Solomon Islands;2018;11;18;16;47;42;0;0
1000htk7;5.0;;Northern Mid-Atlantic Ridge;385;0;M 5.0 - Northern Mid-Atlantic Ridge;2018;11;18;13;4;23;0;0
1000ht8c;5.1;;106km NE of Lambasa, Fiji;400;0;M 5.1 - 106km NE of Lambasa, Fiji;2018;11;17;13;43;14;0;0
1000ht6u;5.4;;188km ESE of Nikol'skoye, Russia;449;0;M 5.4 - 188km ESE of Nikol'skoye, Russia;2018;11;17;11;39;52;0;0
1000ht5z;5.5;green;North Atlantic Ocean;465;0;M 5.5 - North Atlantic Ocean;2018;11;17;10;17;59;0;0
1000hssl;5.2;;128km ESE of Kirakira, Solomon Islands;416;0;M 5.2 - 128km ESE of Kirakira, Solomon Islands;2018;11;16;14;11;13;0;0
1000hsq6;5.2;;South Sandwich Islands region;416;0;M 5.2 - South Sandwich Islands region;2018;11;16;10;34;11;0;0
1000hsnh;5.0;;155km E of Kirakira, Solomon Islands;385;0;M 5.0 - 155km E of Kirakira, Solomon Islands;2018;11;16;7;17;3;0;0
1000hsll;5.1;;Drake Passage;400;0;M 5.1 - Drake Passage;2018;11;16;4;53;1;0;0
1000hsjm;5.1;;108km E of Visokoi Island, South Georgia and the South Sandwich Islands;400;0;M 5.1 - 108km E of Visokoi Island, South Georgia and the South Sandwich Islands;2018;11;16;2;25;24;0;0
1000hsjb;5.0;;155km E of Kirakira, Solomon Islands;385;0;M 5.0 - 155km E of Kirakira, Solomon Islands;2018;11;16;2;3;44;0;0
1000hsiw;5.4;;109km E of Visokoi Island, South Georgia and the South Sandwich Islands;449;0;M 5.4 - 109km E of Visokoi Island, South Georgia and the South Sandwich Islands;2018;11;16;1;18;14;0;0
1000hsie;6.2;green;136km E of Kirakira, Solomon Islands;591;1;M 6.2 - 136km E of Kirakira, Solomon Islands;2018;11;16;0;26;55;0;1
1000hsfz;6.3;green;Southern East Pacific Rise;611;0;M 6.3 - Southern East Pacific Rise;2018;11;15;20;9;1;0;1
1000hvhq;5.2;;101km E of Visokoi Island, South Georgia and the South Sandwich Islands;416;0;M 5.2 - 101km E of Visokoi Island, South Georgia and the South Sandwich Islands;2018;11;15;17;7;21;0;0
1000hsaf;6.4;green;101km E of Visokoi Island, South Georgia and the South Sandwich Islands;630;1;M 6.4 - 101km E of Visokoi Island, South Georgia and the South Sandwich Islands;2018;11;15;17;2;22;0;1
1000hs5v;5.5;green;100km E of Visokoi Island, South Georgia and the South Sandwich Islands;465;0;M 5.5 - 100km E of Visokoi Island, South Georgia and the South Sandwich Islands;2018;11;15;13;49;41;0;0
1000hs1b;5.2;;197km S of Mohean, India;416;0;M 5.2 - 197km S of Mohean, India;2018;11;15;1;31;24;0;0
1000hvgt;5.0;;208km SW of Merizo Village, Guam;385;0;M 5.0 - 208km SW of Merizo Village, Guam;2018;11;14;23;26;13;0;0
1000hrys;5.2;;46km NNW of Olonkinbyen, Svalbard and Jan Mayen;416;0;M 5.2 - 46km NNW of Olonkinbyen, Svalbard and Jan Mayen;2018;11;14;21;9;5;0;0
1000hrxp;5.5;green;4km NNE of Mamasa, Indonesia;466;1;M 5.5 - 4km NNE of Mamasa, Indonesia;2018;11;14;20;1;21;0;0
1000hrvr;5.1;;64km SSW of Ust'-Kamchatsk Staryy, Russia;400;0;M 5.1 - 64km SSW of Ust'-Kamchatsk Staryy, Russia;2018;11;14;18;29;38;0;0
1000hrv1;6.1;green;71km SSW of Ust'-Kamchatsk Staryy, Russia;572;0;M 6.1 - 71km SSW of Ust'-Kamchatsk Staryy, Russia;2018;11;14;18;21;50;0;1
1000hrsc;5.0;;158km S of Bristol Island, South Sandwich Islands;385;0;M 5.0 - 158km S of Bristol Island, South Sandwich Islands;2018;11;14;15;56;24;0;0
1000hrri;5.2;;147km N of Fais, Micronesia;416;0;M 5.2 - 147km N of Fais, Micronesia;2018;11;14;15;26;56;0;0
1000hrpc;5.0;;38km SE of Bualu, Indonesia;474;1;M 5.0 - 38km SE of Bualu, Indonesia;2018;11;14;14;23;31;0;0
1000hrbd;5.0;;106km ENE of Gigmoto, Philippines;385;0;M 5.0 - 106km ENE of Gigmoto, Philippines;2018;11;13;14;33;30;0;0
1000hr79;5.3;;117km SE of Enarotali, Indonesia;433;1;M 5.3 - 117km SE of Enarotali, Indonesia;2018;11;13;4;34;3;0;0
1000hr1c;5.6;green;Central East Pacific Rise;482;0;M 5.6 - Central East Pacific Rise;2018;11;12;19;37;27;0;0
1000hqvr;5.0;;149km W of Neiafu, Tonga;385;0;M 5.0 - 149km W of Neiafu, Tonga;2018;11;12;14;53;44;0;0
1000hqmx;5.0;;149km SSE of `Ohonua, Tonga;385;0;M 5.0 - 149km SSE of `Ohonua, Tonga;2018;11;11;16;42;6;0;0
1000hql9;5.1;;298km E of Ile Rodrigues, Mauritius;400;0;M 5.1 - 298km E of Ile Rodrigues, Mauritius;2018;11;11;12;56;56;0;0
1000hqkp;6.3;green;North Atlantic Ocean;613;0;M 6.3 - North Atlantic Ocean;2018;11;11;11;3;59;0;1
1000hqj1;5.1;green;81km NNW of Ternate, Indonesia;400;1;M 5.1 - 81km NNW of Ternate, Indonesia;2018;11;11;4;13;38;0;0
1000hqh3;5.1;;87km E of Neiafu, Tonga;400;0;M 5.1 - 87km E of Neiafu, Tonga;2018;11;10;21;28;4;0;0
1000hqbh;5.2;;48km SW of Churachandpur, India;448;0;M 5.2 - 48km SW of Churachandpur, India;2018;11;10;14;15;46;0;0
1000hqal;5.0;;222km WNW of Abepura, Indonesia;385;1;M 5.0 - 222km WNW of Abepura, Indonesia;2018;11;10;13;5;11;0;0
1000hq85;6.1;green;80km SSE of Pangai, Tonga;572;0;M 6.1 - 80km SSE of Pangai, Tonga;2018;11;10;5;33;21;0;1
1000hq7w;5.5;green;172km SSW of Kokopo, Papua New Guinea;465;1;M 5.5 - 172km SSW of Kokopo, Papua New Guinea;2018;11;10;5;2;16;0;0
1000hq76;5.3;;Central Mid-Atlantic Ridge;432;0;M 5.3 - Central Mid-Atlantic Ridge;2018;11;10;4;17;52;0;0
1000hpxh;5.2;;49km W of Ovalle, Chile;418;0;M 5.2 - 49km W of Ovalle, Chile;2018;11;9;15;54;10;1;0
1000hpmp;5.4;;13km NW of Golfito, Costa Rica;477;0;M 5.4 - 13km NW of Golfito, Costa Rica;2018;11;9;6;20;30;0;0
1000hsqy;5.0;;Tristan da Cunha region;385;0;M 5.0 - Tristan da Cunha region;2018;11;9;4;57;37;0;0
1000hple;5.7;green;Southern Mid-Atlantic Ridge;500;0;M 5.7 - Southern Mid-Atlantic Ridge;2018;11;9;4;54;52;0;0
1000hpl6;5.5;green;Southern Mid-Atlantic Ridge;465;0;M 5.5 - Southern Mid-Atlantic Ridge;2018;11;9;4;39;16;0;0
1000hpim;6.7;green;120km NW of Olonkinbyen, Svalbard and Jan Mayen;692;1;M 6.7 - 120km NW of Olonkinbyen, Svalbard and Jan Mayen;2018;11;8;22;49;40;0;1
1000hpej;5.2;;64km ESE of Manjimup, Australia;626;0;M 5.2 - 64km ESE of Manjimup, Australia;2018;11;8;18;7;1;0;0
1000hp94;5.0;;5km ENE of Mamasa, Indonesia;385;1;M 5.0 - 5km ENE of Mamasa, Indonesia;2018;11;8;10;40;14;0;0
1000hp6t;5.0;;88km NNE of Hihifo, Tonga;385;0;M 5.0 - 88km NNE of Hihifo, Tonga;2018;11;8;6;2;47;0;0
1000hp3t;5.0;;43km SE of Ndoi Island, Fiji;385;0;M 5.0 - 43km SE of Ndoi Island, Fiji;2018;11;7;22;18;39;0;0
2000i7x0;5.2;;4km NE of Mamasa, Indonesia;416;1;M 5.2 - 4km NE of Mamasa, Indonesia;2018;11;7;6;42;25;0;0
2000i7qy;5.3;;Off the coast of Aisen, Chile;432;0;M 5.3 - Off the coast of Aisen, Chile;2018;11;6;18;22;55;1;0
2000i7iz;5.5;green;103km SSE of `Ohonua, Tonga;465;0;M 5.5 - 103km SSE of `Ohonua, Tonga;2018;11;6;13;11;39;0;0
2000i79c;5.0;;13km ESE of Oni, Georgia;385;0;M 5.0 - 13km ESE of Oni, Georgia;2018;11;5;22;17;19;0;0
2000i73d;5.1;;11km ENE of Mamasa, Indonesia;401;1;M 5.1 - 11km ENE of Mamasa, Indonesia;2018;11;5;15;35;53;0;0
2000i70p;5.0;;140km NE of Naze, Japan;385;0;M 5.0 - 140km NE of Naze, Japan;2018;11;5;11;46;58;0;0
2000i6sc;5.9;green;55km NNW of Otrada, Russia;537;0;M 5.9 - 55km NNW of Otrada, Russia;2018;11;4;16;26;3;0;0
2000i6mv;6.0;green;10km SSE of Sapad, Philippines;554;0;M 6.0 - 10km SSE of Sapad, Philippines;2018;11;4;4;55;29;0;0
2000i6he;5.0;;208km ESE of Gisborne, New Zealand;385;0;M 5.0 - 208km ESE of Gisborne, New Zealand;2018;11;3;17;3;45;0;0
2000i6f4;5.2;;49km W of Bengkulu, Indonesia;418;1;M 5.2 - 49km W of Bengkulu, Indonesia;2018;11;3;12;58;32;0;0
2000i5vy;5.4;;216km SSE of Taron, Papua New Guinea;449;1;M 5.4 - 216km SSE of Taron, Papua New Guinea;2018;11;2;10;18;45;0;0
2000i5tm;5.4;;Reykjanes Ridge;449;0;M 5.4 - Reykjanes Ridge;2018;11;2;8;6;2;0;0
2000i5tk;6.0;green;202km SW of Vostok, Russia;554;0;M 6.0 - 202km SW of Vostok, Russia;2018;11;2;8;1;15;0;0
2000i5su;5.1;;83km S of Vilyuchinsk, Russia;400;0;M 5.1 - 83km S of Vilyuchinsk, Russia;2018;11;2;6;39;30;0;0
2000i5s1;5.4;;21km WSW of Tanabe, Japan;460;0;M 5.4 - 21km WSW of Tanabe, Japan;2018;11;2;4;53;54;0;0
2000i5mj;6.2;green;115km NE of Iquique, Chile;689;0;M 6.2 - 115km NE of Iquique, Chile;2018;11;1;19;19;51;1;1
2000i5jk;5.8;green;131km NE of Bristol Island, South Sandwich Islands;518;0;M 5.8 - 131km NE of Bristol Island, South Sandwich Islands;2018;11;1;16;30;20;0;0
2000i51r;5.0;;95km NNE of Visokoi Island, South Georgia and the South Sandwich Islands;385;0;M 5.0 - 95km NNE of Visokoi Island, South Georgia and the South Sandwich Islands;2018;10;31;22;5;19;0;0
2000i4zp;5.0;;120km NNE of Ngamring, China;385;0;M 5.0 - 120km NNE of Ngamring, China;2018;10;31;20;9;1;0;0
2000i4ke;5.0;;Drake Passage;385;0;M 5.0 - Drake Passage;2018;10;31;9;36;32;0;0
2000i4he;5.1;;12km SSW of Xichang, China;401;0;M 5.1 - 12km SSW of Xichang, China;2018;10;31;5;29;58;0;0
2000i810;5.1;;Northern Mid-Atlantic Ridge;400;0;M 5.1 - Northern Mid-Atlantic Ridge;2018;10;31;4;26;22;0;0
1000hj1l;5.7;green;36km SW of Mouzaki, Greece;504;0;M 5.7 - 36km SW of Mouzaki, Greece;2018;10;30;12;12;0;0;0
1000hizn;5.0;;9km SW of Rabaul, Papua New Guinea;385;1;M 5.0 - 9km SW of Rabaul, Papua New Guinea;2018;10;30;9;52;39;0;0
1000hiz3;5.0;;159km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;385;0;M 5.0 - 159km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;2018;10;30;8;48;2;0;0
1000hiy9;5.1;;41km SW of Lithakia, Greece;400;0;M 5.1 - 41km SW of Lithakia, Greece;2018;10;30;5;32;26;0;0
1000hivt;5.1;green;33km WSW of Mouzaki, Greece;404;0;M 5.1 - 33km WSW of Mouzaki, Greece;2018;10;29;23;59;58;0;0
1000hiup;6.1;green;63km ESE of Waitara, New Zealand;601;0;M 6.1 - 63km ESE of Waitara, New Zealand;2018;10;29;23;13;39;0;1
2000i622;5.0;;Central East Pacific Rise;385;0;M 5.0 - Central East Pacific Rise;2018;10;29;20;43;22;0;0
1000hit9;5.8;green;Central East Pacific Rise;518;0;M 5.8 - Central East Pacific Rise;2018;10;29;20;26;8;0;0
1000hirk;5.0;;21km NNE of Acandi, Colombia;385;0;M 5.0 - 21km NNE of Acandi, Colombia;2018;10;29;18;31;16;0;0
1000hir2;5.1;;77km W of Pasirnangka, Indonesia;401;1;M 5.1 - 77km W of Pasirnangka, Indonesia;2018;10;29;18;11;17;0;0
1000hiqv;5.6;green;Drake Passage;482;0;M 5.6 - Drake Passage;2018;10;29;18;7;13;0;0
1000hip5;5.8;green;Drake Passage;518;0;M 5.8 - Drake Passage;2018;10;29;17;17;22;0;0
1000hij6;5.3;;54km ESE of Marihatag, Philippines;434;0;M 5.3 - 54km ESE of Marihatag, Philippines;2018;10;29;11;51;46;0;0
2000i62k;5.1;;27km NE of Barcelona, Philippines;400;0;M 5.1 - 27km NE of Barcelona, Philippines;2018;10;29;11;41;46;0;0
1000hij2;5.2;;50km ENE of Hinatuan, Philippines;416;0;M 5.2 - 50km ENE of Hinatuan, Philippines;2018;10;29;11;40;33;0;0
1000hiie;5.2;;57km ESE of Marihatag, Philippines;416;0;M 5.2 - 57km ESE of Marihatag, Philippines;2018;10;29;10;41;13;0;0
1000hifh;5.0;;59km E of Lakatoro, Vanuatu;385;0;M 5.0 - 59km E of Lakatoro, Vanuatu;2018;10;29;4;41;54;0;0
2000i62q;5.1;;Drake Passage;400;0;M 5.1 - Drake Passage;2018;10;29;4;1;11;0;0
1000hied;6.3;green;Drake Passage;611;0;M 6.3 - Drake Passage;2018;10;29;3;54;21;0;1
1000hics;5.0;;103km ENE of Bristol Island, South Sandwich Islands;385;0;M 5.0 - 103km ENE of Bristol Island, South Sandwich Islands;2018;10;29;0;18;40;0;0
1000hiby;5.5;green;168km SSE of Hachijo-jima, Japan;466;0;M 5.5 - 168km SSE of Hachijo-jima, Japan;2018;10;28;22;27;44;0;0
1000hib5;6.1;green;85km SW of Acajutla, El Salvador;573;0;M 6.1 - 85km SW of Acajutla, El Salvador;2018;10;28;19;23;53;0;1
1000hia4;5.0;;178km SSE of Isangel, Vanuatu;385;0;M 5.0 - 178km SSE of Isangel, Vanuatu;2018;10;28;17;41;46;0;0
1000hi6a;5.2;;184km SE of Sarangani, Philippines;416;1;M 5.2 - 184km SE of Sarangani, Philippines;2018;10;28;5;9;56;0;0
1000hi43;5.5;green;15km SE of Comandau, Romania;762;0;M 5.5 - 15km SE of Comandau, Romania;2018;10;27;21;38;11;0;0
1000hi44;5.4;;104km E of Kimbe, Papua New Guinea;449;1;M 5.4 - 104km E of Kimbe, Papua New Guinea;2018;10;27;21;37;31;0;0
018dsf3btv;5.1;green;24km ENE of Tanana, Alaska;414;0;M 5.1 - 24km ENE of Tanana, Alaska;2018;10;27;13;57;28;0;0
1000hhw5;5.3;;209km SSW of Taron, Papua New Guinea;432;1;M 5.3 - 209km SSW of Taron, Papua New Guinea;2018;10;27;2;17;26;0;0
1000hhlx;5.0;;123km W of Honiara, Solomon Islands;385;0;M 5.0 - 123km W of Honiara, Solomon Islands;2018;10;26;14;2;11;0;0
1000hhj7;5.1;;30km SW of Mouzaki, Greece;401;0;M 5.1 - 30km SW of Mouzaki, Greece;2018;10;26;9;41;12;0;0
1000hhgs;5.9;green;236km ESE of Pagan, Northern Mariana Islands;536;0;M 5.9 - 236km ESE of Pagan, Northern Mariana Islands;2018;10;26;6;5;39;0;0
1000hhf8;5.1;;32km SW of Lithakia, Greece;400;0;M 5.1 - 32km SW of Lithakia, Greece;2018;10;26;2;48;37;0;0
2000i5d7;5.1;;48km NNW of Otrada, Russia;400;0;M 5.1 - 48km NNW of Otrada, Russia;2018;10;26;0;6;18;0;0
1000hhe5;5.6;green;57km NW of Otrada, Russia;483;0;M 5.6 - 57km NW of Otrada, Russia;2018;10;26;0;4;53;0;0
1000hhcr;5.0;;34km S of Lithakia, Greece;385;0;M 5.0 - 34km S of Lithakia, Greece;2018;10;25;22;6;4;0;0
1000hhcb;5.0;;38km WSW of Katastarion, Greece;385;0;M 5.0 - 38km WSW of Katastarion, Greece;2018;10;25;21;32;54;0;0
1000hhbg;5.1;;126km E of Bitung, Indonesia;400;0;M 5.1 - 126km E of Bitung, Indonesia;2018;10;25;20;15;23;0;0
1000hhba;5.1;;56km SSW of Lithakia, Greece;403;0;M 5.1 - 56km SSW of Lithakia, Greece;2018;10;25;20;9;21;0;0
1000hhb1;6.8;yellow;32km SW of Mouzaki, Greece;1019;0;M 6.8 - 32km SW of Mouzaki, Greece;2018;10;25;19;54;52;0;1
1000hhay;5.1;;36km SW of Lithakia, Greece;411;0;M 5.1 - 36km SW of Lithakia, Greece;2018;10;25;19;22;54;0;0
1000hh6r;5.7;green;43km ESE of Ishinomaki, Japan;523;0;M 5.7 - 43km ESE of Ishinomaki, Japan;2018;10;25;15;36;9;0;0
1000hh6q;5.4;;89km SW of Hihifo, Tonga;449;0;M 5.4 - 89km SW of Hihifo, Tonga;2018;10;25;15;32;41;0;0
1000hgg0;5.2;;142km W of Lambasa, Fiji;416;0;M 5.2 - 142km W of Lambasa, Fiji;2018;10;24;8;29;0;0;0
1000hgem;5.1;;139km E of Kimbe, Papua New Guinea;400;1;M 5.1 - 139km E of Kimbe, Papua New Guinea;2018;10;24;3;57;9;0;0
1000hg5i;5.7;green;61km SSW of Yonakuni, Japan;510;0;M 5.7 - 61km SSW of Yonakuni, Japan;2018;10;23;13;4;4;0;0
1000hg31;5.5;green;Southern East Pacific Rise;465;0;M 5.5 - Southern East Pacific Rise;2018;10;23;8;55;37;0;0
1000hfy0;5.3;;94km W of Ile Hunter, New Caledonia;432;0;M 5.3 - 94km W of Ile Hunter, New Caledonia;2018;10;23;1;38;9;0;0
1000hfxx;5.8;green;56km SW of Yonakuni, Japan;534;0;M 5.8 - 56km SW of Yonakuni, Japan;2018;10;23;1;34;58;0;0
1000hful;5.1;;113km ENE of Yining Xian, China;400;0;M 5.1 - 113km ENE of Yining Xian, China;2018;10;22;18;37;26;0;0
1000hfn8;5.2;;213km SSW of Port Hardy, Canada;419;1;M 5.2 - 213km SSW of Port Hardy, Canada;2018;10;22;13;27;0;0;0
1000hfmn;5.1;;59km WSW of Kasiguncu, Indonesia;400;1;M 5.1 - 59km WSW of Kasiguncu, Indonesia;2018;10;22;13;7;48;0;0
1000hfk1;5.0;;42km E of Namie, Japan;390;0;M 5.0 - 42km E of Namie, Japan;2018;10;22;7;47;18;0;0
1000hfh3;6.5;green;227km SW of Port Hardy, Canada;655;0;M 6.5 - 227km SW of Port Hardy, Canada;2018;10;22;3;22;48;0;1
1000hfgv;6.8;green;202km SW of Port Hardy, Canada;776;1;M 6.8 - 202km SW of Port Hardy, Canada;2018;10;22;3;16;26;0;1
1000hfgn;6.5;green;214km SW of Port Hardy, Canada;669;1;M 6.5 - 214km SW of Port Hardy, Canada;2018;10;22;2;39;39;0;1
1000hfc9;5.1;;13km NE of El Triunfo, Ecuador;411;0;M 5.1 - 13km NE of El Triunfo, Ecuador;2018;10;21;18;8;56;0;0
