code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
100035bs;5.4;;204km NW of Nuku`alofa, Tonga;449;0;M 5.4 - 204km NW of Nuku`alofa, Tonga;2015;8;27;12;6;25;0;0
1000359m;5.1;;Northern Mid-Atlantic Ridge;400;0;M 5.1 - Northern Mid-Atlantic Ridge;2015;8;27;7;50;57;0;0
1000355w;5.2;;Northern Mid-Atlantic Ridge;416;0;M 5.2 - Northern Mid-Atlantic Ridge;2015;8;26;18;56;37;0;0
10003508;5.8;green;119km SE of Visokoi Island, South Georgia and the South Sandwich Islands;518;0;M 5.8 - 119km SE of Visokoi Island, South Georgia and the South Sandwich Islands;2015;8;26;10;51;35;0;0
100034x5;5.2;;22km ESE of Takanabe, Japan;418;0;M 5.2 - 22km ESE of Takanabe, Japan;2015;8;25;19;51;36;0;0
100034nc;5.1;;230km WSW of Banda Aceh, Indonesia;400;0;M 5.1 - 230km WSW of Banda Aceh, Indonesia;2015;8;25;0;29;32;0;0
100034fr;5.3;;111km E of Ust'-Kamchatsk Staryy, Russia;432;0;M 5.3 - 111km E of Ust'-Kamchatsk Staryy, Russia;2015;8;24;8;50;58;0;0
100034fl;6.0;green;88km N of L'Esperance Rock, New Zealand;554;0;M 6.0 - 88km N of L'Esperance Rock, New Zealand;2015;8;24;6;41;26;0;0
100034du;5.7;green;21km N of La Serena, Chile;523;0;M 5.7 - 21km N of La Serena, Chile;2015;8;23;20;10;4;1;0
100034be;5.0;;18km SE of Kodari, Nepal;388;0;M 5.0 - 18km SE of Kodari, Nepal;2015;8;23;6;2;5;0;0
100034a7;5.3;;67km SW of Acajutla, El Salvador;434;0;M 5.3 - 67km SW of Acajutla, El Salvador;2015;8;23;1;48;48;0;0
1000346a;5.2;;148km ESE of Saipan, Northern Mariana Islands;416;0;M 5.2 - 148km ESE of Saipan, Northern Mariana Islands;2015;8;22;3;25;38;0;0
10003461;5.0;;217km WNW of Farallon de Pajaros, Northern Mariana Islands;385;0;M 5.0 - 217km WNW of Farallon de Pajaros, Northern Mariana Islands;2015;8;22;2;28;14;0;0
1000342e;5.2;;206km SSE of Ndoi Island, Fiji;416;0;M 5.2 - 206km SSE of Ndoi Island, Fiji;2015;8;21;15;45;40;0;0
100033nw;5.5;green;162km ENE of Popondetta, Papua New Guinea;465;1;M 5.5 - 162km ENE of Popondetta, Papua New Guinea;2015;8;20;10;29;8;0;0
100033n1;5.8;green;92km WSW of Kota Ternate, Indonesia;518;0;M 5.8 - 92km WSW of Kota Ternate, Indonesia;2015;8;20;8;0;9;0;0
100033iu;5.1;;39km SSW of Nchelenge, Zambia;401;0;M 5.1 - 39km SSW of Nchelenge, Zambia;2015;8;19;19;15;47;0;0
1000339b;5.0;;115km SW of Gazipasa, Turkey;385;0;M 5.0 - 115km SW of Gazipasa, Turkey;2015;8;18;18;19;44;0;0
1000338w;5.0;;Kepulauan Barat Daya, Indonesia;385;1;M 5.0 - Kepulauan Barat Daya, Indonesia;2015;8;18;17;48;24;0;0
1000334a;5.1;;78km NE of Visokoi Island, South Georgia and the South Sandwich Islands;400;0;M 5.1 - 78km NE of Visokoi Island, South Georgia and the South Sandwich Islands;2015;8;18;8;53;25;0;0
1000331h;5.0;;49km NE of Palue, Indonesia;385;1;M 5.0 - 49km NE of Palue, Indonesia;2015;8;17;20;39;32;0;0
100032x1;5.7;green;175km NNW of Kilmia, Yemen;500;0;M 5.7 - 175km NNW of Kilmia, Yemen;2015;8;17;13;16;59;0;0
100032we;5.7;green;238km NE of Farallon de Pajaros, Northern Mariana Islands;500;0;M 5.7 - 238km NE of Farallon de Pajaros, Northern Mariana Islands;2015;8;17;11;42;33;0;0
100032uc;5.1;;9km NNE of Nishinoomote, Japan;400;0;M 5.1 - 9km NNE of Nishinoomote, Japan;2015;8;17;8;40;33;0;0
100032rq;5.3;;146km E of Chichi-shima, Japan;432;0;M 5.3 - 146km E of Chichi-shima, Japan;2015;8;16;21;45;42;0;0
100032q9;5.2;;174km WNW of Panguna, Papua New Guinea;416;1;M 5.2 - 174km WNW of Panguna, Papua New Guinea;2015;8;16;18;5;10;0;0
100032nq;5.0;;Pacific-Antarctic Ridge;385;0;M 5.0 - Pacific-Antarctic Ridge;2015;8;16;5;49;3;0;0
100032m5;5.7;green;87km SW of Atka, Alaska;500;1;M 5.7 - 87km SW of Atka, Alaska;2015;8;15;17;16;21;0;0
100032lh;5.2;;299km NNE of Raoul Island, New Zealand;416;0;M 5.2 - 299km NNE of Raoul Island, New Zealand;2015;8;15;14;29;21;0;0
100032kd;5.1;;54km W of Bengkulu, Indonesia;401;1;M 5.1 - 54km W of Bengkulu, Indonesia;2015;8;15;5;19;33;0;0
100032k6;6.4;green;213km ESE of Kirakira, Solomon Islands;630;1;M 6.4 - 213km ESE of Kirakira, Solomon Islands;2015;8;15;4;47;6;0;1
100032f6;5.1;;South of the Fiji Islands;400;0;M 5.1 - South of the Fiji Islands;2015;8;14;19;4;24;0;0
100032ex;5.1;green;119km N of Saumlaki, Indonesia;400;1;M 5.1 - 119km N of Saumlaki, Indonesia;2015;8;14;19;3;34;0;0
100032bg;5.5;green;Northern Mid-Atlantic Ridge;465;0;M 5.5 - Northern Mid-Atlantic Ridge;2015;8;14;15;3;2;0;0
100032a0;5.2;;South of the Fiji Islands;416;0;M 5.2 - South of the Fiji Islands;2015;8;14;11;9;17;0;0
1000329x;5.2;;Kermadec Islands region;416;0;M 5.2 - Kermadec Islands region;2015;8;14;10;43;12;0;0
1000329u;5.7;green;282km NE of Raoul Island, New Zealand;500;0;M 5.7 - 282km NE of Raoul Island, New Zealand;2015;8;14;10;28;0;0;0
1000329m;5.0;;125km N of Tanahmerah, Indonesia;385;1;M 5.0 - 125km N of Tanahmerah, Indonesia;2015;8;14;9;31;35;0;0
1000328v;5.0;;Northern Mid-Atlantic Ridge;385;0;M 5.0 - Northern Mid-Atlantic Ridge;2015;8;14;7;11;5;0;0
1000326m;5.2;;30km S of Obihiro, Japan;418;0;M 5.2 - 30km S of Obihiro, Japan;2015;8;14;1;43;44;0;0
1000323i;5.1;;43km SE of Namie, Japan;417;0;M 5.1 - 43km SE of Namie, Japan;2015;8;13;17;13;33;0;0
1000322j;5.2;;11km S of Nueva Concepcion, Guatemala;425;0;M 5.2 - 11km S of Nueva Concepcion, Guatemala;2015;8;13;16;30;14;0;0
100031zm;5.3;;163km SSE of L'Esperance Rock, New Zealand;432;0;M 5.3 - 163km SSE of L'Esperance Rock, New Zealand;2015;8;13;12;58;32;0;0
100031xw;5.6;green;75km SW of Yonakuni, Japan;488;0;M 5.6 - 75km SW of Yonakuni, Japan;2015;8;13;11;8;0;0;0
100031xu;5.6;green;55km NNW of Taron, Papua New Guinea;482;1;M 5.6 - 55km NNW of Taron, Papua New Guinea;2015;8;13;11;4;57;0;0
100031xf;5.6;green;131km NE of Amsterdam Island, France;482;0;M 5.6 - 131km NE of Amsterdam Island, France;2015;8;13;8;28;15;0;0
100031wx;6.0;green;102km NNE of Amsterdam Island, France;554;0;M 6.0 - 102km NNE of Amsterdam Island, France;2015;8;13;7;39;53;0;0
100031me;6.5;green;177km SE of Gizo, Solomon Islands;650;1;M 6.5 - 177km SE of Gizo, Solomon Islands;2015;8;12;15;49;24;0;1
100031lu;5.6;green;174km SE of Gizo, Solomon Islands;482;0;M 5.6 - 174km SE of Gizo, Solomon Islands;2015;8;12;15;19;16;0;0
100031fd;5.2;;266km SSE of Sigave, Wallis and Futuna;416;0;M 5.2 - 266km SSE of Sigave, Wallis and Futuna;2015;8;12;9;50;43;0;0
100031b7;5.5;green;43km W of Illapel, Chile;473;0;M 5.5 - 43km W of Illapel, Chile;2015;8;11;21;14;40;1;0
1000314m;5.1;;251km WNW of Saumlaki, Indonesia;400;1;M 5.1 - 251km WNW of Saumlaki, Indonesia;2015;8;11;12;53;8;0;0
1000313a;5.4;;212km WNW of Pangai, Tonga;449;0;M 5.4 - 212km WNW of Pangai, Tonga;2015;8;11;10;49;4;0;0
10003137;5.7;green;292km NNE of Raoul Island, New Zealand;500;0;M 5.7 - 292km NNE of Raoul Island, New Zealand;2015;8;11;10;35;49;0;0
10003105;5.4;;138km SSW of Kokopo, Papua New Guinea;449;1;M 5.4 - 138km SSW of Kokopo, Papua New Guinea;2015;8;10;20;53;14;0;0
100030vh;5.5;green;291km NE of Raoul Island, New Zealand;465;0;M 5.5 - 291km NE of Raoul Island, New Zealand;2015;8;10;16;19;32;0;0
100030qs;5.9;green;33km WSW of Ashkasham, Afghanistan;591;0;M 5.9 - 33km WSW of Ashkasham, Afghanistan;2015;8;10;7;5;25;0;0
100030qh;5.2;;48km N of La Serena, Chile;417;0;M 5.2 - 48km N of La Serena, Chile;2015;8;10;6;40;9;1;0
100030q4;5.6;green;55km WNW of Pangai, Tonga;483;0;M 5.6 - 55km WNW of Pangai, Tonga;2015;8;10;4;43;37;0;0
100030q1;5.0;;108km ESE of Yanqi, China;385;0;M 5.0 - 108km ESE of Yanqi, China;2015;8;10;4;35;25;0;0
100030pk;5.9;green;180km SE of Gizo, Solomon Islands;536;0;M 5.9 - 180km SE of Gizo, Solomon Islands;2015;8;10;1;24;31;0;0
100035aa;5.0;;182km SW of Dadali, Solomon Islands;385;0;M 5.0 - 182km SW of Dadali, Solomon Islands;2015;8;10;1;23;26;0;0
100030pg;6.6;green;179km SW of Dadali, Solomon Islands;671;1;M 6.6 - 179km SW of Dadali, Solomon Islands;2015;8;10;1;12;15;0;1
100030pd;5.0;;153km SSW of Dadali, Solomon Islands;385;0;M 5.0 - 153km SSW of Dadali, Solomon Islands;2015;8;10;0;27;31;0;0
100030le;5.1;;76km S of Nikolski, Alaska;400;0;M 5.1 - 76km S of Nikolski, Alaska;2015;8;9;15;20;46;0;0
100030ld;5.1;;279km NE of Raoul Island, New Zealand;400;0;M 5.1 - 279km NE of Raoul Island, New Zealand;2015;8;9;14;55;55;0;0
100030l6;5.1;;101km WNW of Lata, Solomon Islands;400;0;M 5.1 - 101km WNW of Lata, Solomon Islands;2015;8;9;14;51;32;0;0
100030j8;5.4;;South of Panama;449;0;M 5.4 - South of Panama;2015;8;9;5;36;13;0;0
100030i8;5.0;;8km NE of Paluan, Philippines;387;0;M 5.0 - 8km NE of Paluan, Philippines;2015;8;9;1;49;50;0;0
100030i6;5.8;green;258km NE of Raoul Island, New Zealand;518;0;M 5.8 - 258km NE of Raoul Island, New Zealand;2015;8;9;1;46;20;0;0
100030hs;5.1;;Southern Mid-Atlantic Ridge;400;0;M 5.1 - Southern Mid-Atlantic Ridge;2015;8;8;23;39;55;0;0
100030h5;5.0;;Southern Mid-Atlantic Ridge;385;0;M 5.0 - Southern Mid-Atlantic Ridge;2015;8;8;18;15;32;0;0
100030gd;5.0;;74km SW of Nikolski, Alaska;385;1;M 5.0 - 74km SW of Nikolski, Alaska;2015;8;8;16;9;34;0;0
100030dl;5.2;;248km ESE of Kimbe, Papua New Guinea;416;1;M 5.2 - 248km ESE of Kimbe, Papua New Guinea;2015;8;8;1;13;41;0;0
1000308w;5.0;;86km SE of Hihifo, Tonga;385;0;M 5.0 - 86km SE of Hihifo, Tonga;2015;8;7;15;25;20;0;0
10003090;5.3;;94km N of Lautoka, Fiji;433;0;M 5.3 - 94km N of Lautoka, Fiji;2015;8;7;15;21;2;0;0
10003066;5.0;;83km ENE of Visokoi Island, South Georgia and the South Sandwich Islands;385;0;M 5.0 - 83km ENE of Visokoi Island, South Georgia and the South Sandwich Islands;2015;8;7;14;39;28;0;0
1000304i;5.7;green;69km NNW of Neiafu, Tonga;500;0;M 5.7 - 69km NNW of Neiafu, Tonga;2015;8;7;11;22;14;0;0
1000304a;5.6;green;Off the coast of Ecuador;482;0;M 5.6 - Off the coast of Ecuador;2015;8;7;10;48;31;0;0
1000303s;5.6;green;Off the coast of Ecuador;482;0;M 5.6 - Off the coast of Ecuador;2015;8;7;9;18;48;0;0
1000300q;5.2;;138km SW of Navolato, Mexico;416;0;M 5.2 - 138km SW of Navolato, Mexico;2015;8;7;3;52;20;0;0
1000300a;5.3;;111km SW of Navolato, Mexico;432;0;M 5.3 - 111km SW of Navolato, Mexico;2015;8;7;2;53;57;0;0
10003006;5.3;;137km NE of San Jose del Cabo, Mexico;434;0;M 5.3 - 137km NE of San Jose del Cabo, Mexico;2015;8;7;1;35;1;0;0
10002zzr;5.5;green;43km N of Cyangugu, Rwanda;471;0;M 5.5 - 43km N of Cyangugu, Rwanda;2015;8;6;22;28;37;0;0
10002zzn;5.8;green;37km N of Cyangugu, Rwanda;531;0;M 5.8 - 37km N of Cyangugu, Rwanda;2015;8;6;22;25;2;0;0
10002zz0;6.0;green;South of the Fiji Islands;554;0;M 6.0 - South of the Fiji Islands;2015;8;6;20;59;46;0;0
10002zye;5.0;;Central Mid-Atlantic Ridge;385;0;M 5.0 - Central Mid-Atlantic Ridge;2015;8;6;18;36;58;0;0
10002z3h;5.1;;South of Africa;400;0;M 5.1 - South of Africa;2015;8;6;10;10;27;0;0
10002z2g;5.1;;55km SW of Padangsidempuan, Indonesia;400;1;M 5.1 - 55km SW of Padangsidempuan, Indonesia;2015;8;6;7;8;54;0;0
10002z24;5.2;;3km ESE of Funaishikawa, Japan;416;0;M 5.2 - 3km ESE of Funaishikawa, Japan;2015;8;6;6;22;29;0;0
10002z14;5.3;;104km SSW of Kute, Indonesia;434;1;M 5.3 - 104km SSW of Kute, Indonesia;2015;8;6;2;5;49;0;0
10002y24;5.0;;94km SE of `Ohonua, Tonga;385;0;M 5.0 - 94km SE of `Ohonua, Tonga;2015;8;5;6;24;11;0;0
10002y1z;5.7;green;11km NE of Tonala, Mexico;512;0;M 5.7 - 11km NE of Tonala, Mexico;2015;8;5;6;13;24;0;0
10002y07;5.3;;Kermadec Islands region;432;0;M 5.3 - Kermadec Islands region;2015;8;4;20;21;10;0;0
10002xw8;5.2;;131km ESE of Lata, Solomon Islands;416;0;M 5.2 - 131km ESE of Lata, Solomon Islands;2015;8;4;13;38;28;0;0
10002xl5;5.0;;99km SSW of Banda Aceh, Indonesia;385;1;M 5.0 - 99km SSW of Banda Aceh, Indonesia;2015;8;3;16;55;39;0;0
10002xh2;5.3;;97km SSW of Taron, Papua New Guinea;432;1;M 5.3 - 97km SSW of Taron, Papua New Guinea;2015;8;3;13;41;6;0;0
10002xg5;5.7;green;86km SW of Hihifo, Tonga;500;0;M 5.7 - 86km SW of Hihifo, Tonga;2015;8;3;11;1;52;0;0
10002xg2;5.3;;81km WSW of Khuzdar, Pakistan;432;0;M 5.3 - 81km WSW of Khuzdar, Pakistan;2015;8;3;10;16;3;0;0
10002xfm;5.4;;32km S of Kirakira, Solomon Islands;449;0;M 5.4 - 32km S of Kirakira, Solomon Islands;2015;8;3;6;41;53;0;0
10002xe9;5.0;;57km NE of Namie, Japan;388;0;M 5.0 - 57km NE of Namie, Japan;2015;8;3;2;30;11;0;0
10002xc9;5.3;;93km ENE of Pagan, Northern Mariana Islands;434;0;M 5.3 - 93km ENE of Pagan, Northern Mariana Islands;2015;8;2;17;4;10;0;0
10002xaf;5.2;;2km S of Clarin, Philippines;416;0;M 5.2 - 2km S of Clarin, Philippines;2015;8;2;10;8;46;0;0
10002x96;5.3;;Southern Mid-Atlantic Ridge;432;0;M 5.3 - Southern Mid-Atlantic Ridge;2015;8;2;2;29;33;0;0
10002x3v;5.2;;48km ENE of San Jose de Jachal, Argentina;416;0;M 5.2 - 48km ENE of San Jose de Jachal, Argentina;2015;8;1;8;30;21;0;0
10002x2n;5.2;;123km ENE of Rainbow Beach, Australia;422;0;M 5.2 - 123km ENE of Rainbow Beach, Australia;2015;8;1;1;46;24;0;0
10002x1x;5.4;green;139km ENE of Rainbow Beach, Australia;475;0;M 5.4 - 139km ENE of Rainbow Beach, Australia;2015;8;1;0;38;44;0;0
10002x0r;5.0;;15km WSW of Nueva Concepcion, Guatemala;406;0;M 5.0 - 15km WSW of Nueva Concepcion, Guatemala;2015;7;31;20;39;25;0;0
10002x0l;5.1;;22km N of Pali, Indonesia;400;1;M 5.1 - 22km N of Pali, Indonesia;2015;7;31;19;26;7;0;0
10002x4x;5.1;;64km E of Yunaska Island, Alaska;400;0;M 5.1 - 64km E of Yunaska Island, Alaska;2015;7;31;16;17;38;0;0
10002wtx;5.2;;55km ESE of Kerman, Iran;418;0;M 5.2 - 55km ESE of Kerman, Iran;2015;7;31;7;6;31;0;0
10002wsu;5.0;;115km SE of Yunaska Island, Alaska;385;0;M 5.0 - 115km SE of Yunaska Island, Alaska;2015;7;31;2;12;35;0;0
10002whk;5.0;;149km SSE of `Ohonua, Tonga;385;0;M 5.0 - 149km SSE of `Ohonua, Tonga;2015;7;30;19;31;39;0;0
10002wvs;5.7;green;Pacific-Antarctic Ridge;500;0;M 5.7 - Pacific-Antarctic Ridge;2015;7;30;15;51;5;0;0
10002wen;5.2;;290km NNE of Raoul Island, New Zealand;416;0;M 5.2 - 290km NNE of Raoul Island, New Zealand;2015;7;30;15;35;18;0;0
10002wa2;5.6;green;Kermadec Islands region;482;0;M 5.6 - Kermadec Islands region;2015;7;30;4;42;25;0;0
10002w8x;5.0;;189km W of Port Hardy, Canada;385;0;M 5.0 - 189km W of Port Hardy, Canada;2015;7;29;21;31;3;0;0
10002w8v;5.5;green;128km ENE of Rainbow Beach, Australia;488;0;M 5.5 - 128km ENE of Rainbow Beach, Australia;2015;7;29;20;41;40;0;0
10002w12;5.4;;47km ESE of Lata, Solomon Islands;449;0;M 5.4 - 47km ESE of Lata, Solomon Islands;2015;7;29;14;56;37;0;0
200031d8;5.2;;103km SSW of Nikolski, Alaska;416;1;M 5.2 - 103km SSW of Nikolski, Alaska;2015;7;29;13;5;2;0;0
0159nc9dk8;6.4;green;70km SSW of Redoubt Volcano, Alaska;1240;1;M 6.4 - 70km SSW of Redoubt Volcano, Alaska;2015;7;28;23;35;59;0;1
2000314h;5.9;green;30km S of Acandi, Colombia;551;1;M 5.9 - 30km S of Acandi, Colombia;2015;7;28;21;10;24;0;0
20003122;5.3;;91km SSW of Nikolski, Alaska;432;0;M 5.3 - 91km SSW of Nikolski, Alaska;2015;7;28;18;21;35;0;0
200030s2;5.0;;Northern East Pacific Rise;385;0;M 5.0 - Northern East Pacific Rise;2015;7;28;7;34;52;0;0
200030pt;5.1;;124km NNE of Unaaha, Indonesia;400;1;M 5.1 - 124km NNE of Unaaha, Indonesia;2015;7;27;23;38;51;0;0
100032cc;5.3;;117km SSW of Kokopo, Papua New Guinea;432;1;M 5.3 - 117km SSW of Kokopo, Papua New Guinea;2015;7;27;18;52;5;0;0
200030kn;7.0;green;228km W of Abepura, Indonesia;756;1;M 7.0 - 228km W of Abepura, Indonesia;2015;7;27;18;41;21;0;1
200030c5;5.0;;81km SSW of Nikolski, Alaska;385;0;M 5.0 - 81km SSW of Nikolski, Alaska;2015;7;27;5;27;52;0;0
200030bx;5.7;green;82km SSW of Nikolski, Alaska;500;0;M 5.7 - 82km SSW of Nikolski, Alaska;2015;7;27;4;43;31;0;0
100032cb;5.6;green;66km ESE of Yunaska Island, Alaska;482;0;M 5.6 - 66km ESE of Yunaska Island, Alaska;2015;7;27;4;41;4;0;0
100032ca;5.5;green;66km SSW of Nikolski, Alaska;465;0;M 5.5 - 66km SSW of Nikolski, Alaska;2015;7;27;4;40;50;0;0
200030bu;5.9;green;82km SSW of Nikolski, Alaska;536;1;M 5.9 - 82km SSW of Nikolski, Alaska;2015;7;27;4;40;31;0;0
200030bc;5.0;;80km SSW of Nikolski, Alaska;385;0;M 5.0 - 80km SSW of Nikolski, Alaska;2015;7;27;3;19;32;0;0
200030bb;5.1;;77km SSW of Nikolski, Alaska;400;0;M 5.1 - 77km SSW of Nikolski, Alaska;2015;7;27;3;13;33;0;0
200030b9;5.4;;86km SSW of Nikolski, Alaska;449;0;M 5.4 - 86km SSW of Nikolski, Alaska;2015;7;27;3;5;32;0;0
200030ar;5.7;green;89km SSW of Nikolski, Alaska;500;0;M 5.7 - 89km SSW of Nikolski, Alaska;2015;7;27;1;55;46;0;0
10002wnw;5.2;;97km SSW of Nikolski, Alaska;416;0;M 5.2 - 97km SSW of Nikolski, Alaska;2015;7;27;1;53;32;0;0
100032bk;5.9;green;50km WSW of Nikolski, Alaska;536;0;M 5.9 - 50km WSW of Nikolski, Alaska;2015;7;27;1;51;22;0;0
200030aq;6.9;green;73km SSW of Nikolski, Alaska;734;1;M 6.9 - 73km SSW of Nikolski, Alaska;2015;7;27;1;49;46;0;1
200030aa;5.1;;138km SSE of `Ohonua, Tonga;400;0;M 5.1 - 138km SSE of `Ohonua, Tonga;2015;7;26;23;59;35;0;0
2000309e;5.2;;117km SSW of Dadali, Solomon Islands;416;0;M 5.2 - 117km SSW of Dadali, Solomon Islands;2015;7;26;22;15;3;0;0
2000308x;5.1;;54km NNW of Neiafu, Tonga;400;0;M 5.1 - 54km NNW of Neiafu, Tonga;2015;7;26;20;52;23;0;0
2000308r;5.0;;161km SSW of Ndoi Island, Fiji;385;0;M 5.0 - 161km SSW of Ndoi Island, Fiji;2015;7;26;20;20;34;0;0
2000308l;5.8;green;69km N of Neiafu, Tonga;518;0;M 5.8 - 69km N of Neiafu, Tonga;2015;7;26;19;42;13;0;0
2000307q;5.0;;148km NE of Bitung, Indonesia;385;0;M 5.0 - 148km NE of Bitung, Indonesia;2015;7;26;12;22;58;0;0
2000306u;5.9;green;94km S of Krajan Tambakrejo, Indonesia;544;1;M 5.9 - 94km S of Krajan Tambakrejo, Indonesia;2015;7;26;4;5;10;0;0
2000305b;5.1;;149km ESE of Yigo Village, Guam;400;0;M 5.1 - 149km ESE of Yigo Village, Guam;2015;7;25;18;55;21;0;0
0159h0d1de;5.1;green;108km WNW of Willow, Alaska;408;1;M 5.1 - 108km WNW of Willow, Alaska;2015;7;25;16;57;43;0;0
2000303p;5.1;;152km W of Abepura, Indonesia;401;1;M 5.1 - 152km W of Abepura, Indonesia;2015;7;25;15;22;27;0;0
2000301t;5.2;;83km E of Uchiza, Peru;418;0;M 5.2 - 83km E of Uchiza, Peru;2015;7;25;4;34;9;0;0
20003001;5.3;green;13km SW of Iquique, Chile;436;0;M 5.3 - 13km SW of Iquique, Chile;2015;7;24;20;14;39;1;0
20002zzg;5.5;green;61km SSW of Karangbadar Kidul, Indonesia;479;1;M 5.5 - 61km SSW of Karangbadar Kidul, Indonesia;2015;7;24;18;44;38;0;0
20002zz3;5.1;;19km WSW of Murree, Pakistan;451;0;M 5.1 - 19km WSW of Murree, Pakistan;2015;7;24;17;59;54;0;0
20002zxt;5.1;;41km WNW of Kirakira, Solomon Islands;400;0;M 5.1 - 41km WNW of Kirakira, Solomon Islands;2015;7;24;16;9;10;0;0
20002zt0;5.1;;14km WSW of Kefalos, Greece;401;0;M 5.1 - 14km WSW of Kefalos, Greece;2015;7;24;6;58;38;0;0
20002zsl;5.0;;Balleny Islands region;385;0;M 5.0 - Balleny Islands region;2015;7;24;5;22;59;0;0
20002zqf;5.3;;112km WNW of Lata, Solomon Islands;432;0;M 5.3 - 112km WNW of Lata, Solomon Islands;2015;7;23;19;54;21;0;0
20002zis;5.0;;Mid-Indian Ridge;385;0;M 5.0 - Mid-Indian Ridge;2015;7;23;10;17;43;0;0
20002zif;5.1;;Off the east coast of Honshu, Japan;400;0;M 5.1 - Off the east coast of Honshu, Japan;2015;7;23;9;51;49;0;0
20002zfa;5.5;green;Central Mid-Atlantic Ridge;465;0;M 5.5 - Central Mid-Atlantic Ridge;2015;7;23;0;56;53;0;0
20002z57;5.2;green;87km SW of Banda Aceh, Indonesia;416;1;M 5.2 - 87km SW of Banda Aceh, Indonesia;2015;7;22;2;35;39;0;0
20002ywd;5.2;;54km NNE of Nuku`alofa, Tonga;417;0;M 5.2 - 54km NNE of Nuku`alofa, Tonga;2015;7;21;12;58;4;0;0
20002yu2;5.4;;Southwest Indian Ridge;449;0;M 5.4 - Southwest Indian Ridge;2015;7;21;4;14;50;0;0
20002ysq;5.0;;26km NW of Taungoo, Burma;385;0;M 5.0 - 26km NW of Taungoo, Burma;2015;7;20;22;27;7;0;0
20002ynd;5.7;green;Southern East Pacific Rise;500;0;M 5.7 - Southern East Pacific Rise;2015;7;20;8;8;19;0;0
20002yls;5.4;green;Southwest Indian Ridge;449;0;M 5.4 - Southwest Indian Ridge;2015;7;20;2;28;36;0;0
20002yhj;5.0;;58km NW of Lata, Solomon Islands;385;0;M 5.0 - 58km NW of Lata, Solomon Islands;2015;7;19;4;34;30;0;0
20002ye0;5.4;;24km NNW of Claveria, Philippines;449;0;M 5.4 - 24km NNW of Claveria, Philippines;2015;7;18;12;46;40;0;0
20002ycy;5.1;;36km SSW of Adak, Alaska;400;0;M 5.1 - 36km SSW of Adak, Alaska;2015;7;18;10;20;28;0;0
20002yc7;5.1;;115km W of Lata, Solomon Islands;400;0;M 5.1 - 115km W of Lata, Solomon Islands;2015;7;18;6;22;31;0;0
20002ybg;5.1;;55km S of Domartang, China;400;0;M 5.1 - 55km S of Domartang, China;2015;7;18;2;41;26;0;0
20002yb6;5.1;;91km WNW of Lata, Solomon Islands;400;0;M 5.1 - 91km WNW of Lata, Solomon Islands;2015;7;18;1;30;5;0;0
20002yaw;7.0;green;83km WNW of Lata, Solomon Islands;759;1;M 7.0 - 83km WNW of Lata, Solomon Islands;2015;7;17;23;27;33;0;1
20002ya5;5.1;;90km WNW of Sola, Vanuatu;400;0;M 5.1 - 90km WNW of Sola, Vanuatu;2015;7;17;20;49;2;0;0
20002y7m;5.2;;132km S of Kokopo, Papua New Guinea;416;1;M 5.2 - 132km S of Kokopo, Papua New Guinea;2015;7;17;16;39;44;0;0
20002y6h;5.8;green;285km N of Ndoi Island, Fiji;518;0;M 5.8 - 285km N of Ndoi Island, Fiji;2015;7;17;15;49;53;0;0
20002y48;5.2;;75km WSW of Constitucion, Chile;417;0;M 5.2 - 75km WSW of Constitucion, Chile;2015;7;17;8;11;22;1;0
20002y46;5.1;;95km S of Champerico, Guatemala;400;0;M 5.1 - 95km S of Champerico, Guatemala;2015;7;17;8;1;12;0;0
20002y3c;5.2;;145km SE of L'Esperance Rock, New Zealand;416;0;M 5.2 - 145km SE of L'Esperance Rock, New Zealand;2015;7;17;3;22;24;0;0
20002y24;5.0;;288km SW of Merizo Village, Guam;385;0;M 5.0 - 288km SW of Merizo Village, Guam;2015;7;16;20;29;3;0;0
20002y0b;5.3;;54km ENE of Bayabas, Philippines;432;0;M 5.3 - 54km ENE of Bayabas, Philippines;2015;7;16;17;53;13;0;0
20002y07;5.1;;129km SE of L'Esperance Rock, New Zealand;400;0;M 5.1 - 129km SE of L'Esperance Rock, New Zealand;2015;7;16;17;41;36;0;0
20002xx9;5.1;;141km NE of Bathsheba, Barbados;403;0;M 5.1 - 141km NE of Bathsheba, Barbados;2015;7;16;12;36;15;0;0
20002xx1;6.5;green;127km NE of Bathsheba, Barbados;691;1;M 6.5 - 127km NE of Bathsheba, Barbados;2015;7;16;12;16;33;0;1
20002xwj;5.3;;142km ESE of Saipan, Northern Mariana Islands;432;0;M 5.3 - 142km ESE of Saipan, Northern Mariana Islands;2015;7;16;10;2;7;0;0
20002xw5;5.7;green;134km ENE of Bathsheba, Barbados;507;0;M 5.7 - 134km ENE of Bathsheba, Barbados;2015;7;16;8;1;45;0;0
20002xvy;5.0;;67km NW of Coquimbo, Chile;386;0;M 5.0 - 67km NW of Coquimbo, Chile;2015;7;16;7;48;4;1;0
20002xu6;5.2;;South of the Fiji Islands;416;0;M 5.2 - South of the Fiji Islands;2015;7;15;22;58;53;0;0
20002xt0;5.0;;54km W of Agrihan, Northern Mariana Islands;385;0;M 5.0 - 54km W of Agrihan, Northern Mariana Islands;2015;7;15;19;16;18;0;0
